t(s),Flux surface 1: solute,Flux surface 2: solute,Average T volume 1,Total 1 volume 1,Total 2 volume 1,Total 3 volume 1,Total 4 volume 1
238.76369923749303,-8.195849760888416e+16,-5.515390198287851e-220,486.96369923749364,8.154091066076776e+16,1.0985063188193526e+18,6.793042340746973e+18,6.406396701139771e+17
243.76369923749303,-8.089121716649758e+16,-9.97929038530177e-209,491.9636992374936,6.654296986018533e+16,8.817008452630964e+17,6.597188465672828e+18,6.638012004575868e+17
248.76369923749303,-8.057200887082155e+16,-5.92468120973199e-197,496.96369923749234,5.589557836495493e+16,7.260051327088262e+17,6.33988077470311e+18,6.845572959909053e+17
253.76369923749303,-8.043693213795533e+16,-9.92782519667493e-185,501.9636992374918,4.811308342287162e+16,6.115685677315164e+17,6.041916433499282e+18,7.025296497433279e+17
258.76369923749303,-8.018386032510085e+16,-2.928693965999787e-172,506.96369923749313,4.218769754463406e+16,5.243553069135644e+17,5.719618958468735e+18,7.170291894303741e+17
263.76369923749303,-7.975995572034563e+16,-7.90675418719355e-160,511.96369923749296,3.750605641152526e+16,4.5562994815134854e+17,5.384122614963362e+18,7.271230566540872e+17
268.76369923749303,-7.919528776615464e+16,-9.851128539186759e-148,516.9636992374926,3.3699021809832496e+16,4.000464777294685e+17,5.042876149132573e+18,7.317788332774669e+17
273.76369923749303,-7.847749792757573e+16,-3.1280425512957008e-136,521.9636992374941,3.0535024869304004e+16,3.541993586215032e+17,4.701260705743351e+18,7.300157173505939e+17
278.76369923749303,-7.753153814380006e+16,-1.6387422937209985e-125,526.9636992374934,2.786093354454458e+16,3.1580442865515296e+17,4.3636545305059717e+18,7.210321361360012e+17
283.76369923749303,-7.626154610026442e+16,-1.0923890770906264e-115,531.9636992374925,2.557061674747184e+16,2.832589226062439e+17,4.033909703982774e+18,7.043043829066019e+17
288.76369923749303,-7.459296869353048e+16,-8.348468250659043e-107,536.963699237492,2.358755093990561e+16,2.553957614036741e+17,3.7154321083100554e+18,6.796628494708686e+17
293.76369923749303,-7.249013506684608e+16,-7.42603479077273e-99,541.9636992374935,2.1854601837556748e+16,2.313380214803298e+17,3.4110852482528307e+18,6.473492827968755e+17
298.76369923749303,-6.995563293254752e+16,-8.460149464406229e-92,546.9636992374932,2.032769101618415e+16,2.1040820720266016e+17,3.1230671924856e+18,6.080454967304749e+17
303.76369923749303,-6.7022843588197704e+16,-1.4238176055016365e-85,551.9636992374924,1.8971737706783252e+16,1.9206977474017258e+17,2.852836106333048e+18,5.628563688315215e+17
308.76369923749303,-6.374723329908084e+16,-4.171643502703227e-80,556.963699237494,1.775804643781294e+16,1.7588896430428928e+17,2.6011138746079724e+18,5.1323656301829466e+17
313.76369923749303,-6.019806275940405e+16,-2.5169510296698864e-75,561.9636992374936,1.6662672400336788e+16,1.6151001432870624e+17,2.367967822644516e+18,4.60866254087969e+17
318.76369923749303,-5.6451107924758856e+16,-3.670589231408478e-71,566.9636992374927,1.566546253072961e+16,1.486392904637582e+17,2.15294995890769e+18,4.074961376360772e+17
323.76369923749303,-5.258276873916034e+16,-1.4966194053512105e-67,571.9636992374923,1.4749538483634984e+16,1.3703507806767158e+17,1.9552612253464195e+18,3.547907836692689e+17
328.76369923749303,-4.866573095046483e+16,-1.9370443236992955e-64,576.9636992374936,1.3901006059293674e+16,1.265003956784722e+17,1.773905607356301e+18,3.0420057425823706e+17
333.76369923749303,-4.476611767583173e+16,-8.847419396918103e-62,581.9636992374932,1.3108700307055166e+16,1.1687678329570426e+17,1.607807514748567e+18,2.568836019554819e+17
338.76369923749303,-4.094190353162446e+16,-1.5489164166529506e-59,586.9636992374925,1.2363859207380976e+16,1.080380507553436e+17,1.4558848023428744e+18,2.1367996934589894e+17
343.76369923749303,-3.72422798007863e+16,-1.0986456827756561e-57,591.9636992374924,1.1659742670055392e+16,9.98841774907951e+16,1.3170886335707697e+18,1.7512232311816176e+17
348.76369923749303,-3.3707621291010668e+16,-3.2151542603682574e-56,596.9636992374934,1.0991285366625106e+16,9.233611655678366e+16,1.1904267708228977e+18,1.4146218903522824e+17
353.76369923749303,-3.0369692243517164e+16,-3.679862123858989e-55,601.963699237493,1.0354838160107722e+16,8.533185339759592e+16,1.0749788781388347e+18,1.1270192165815869e+17
358.76369923749303,-2.7251801465757812e+16,-1.1887117314760709e-54,606.9636992374924,9747972592272774.0,7.882336421992563e+16,9.699036602994304e+17,8.863307930755712e+16
363.76369923749303,-2.4368858859357068e+16,2.251078332093544e-54,611.9636992374935,9169286545515670.0,7.27738823109644e+16,8.744362562055781e+17,6.888395297287659e+16
368.76369923749303,-2.1727599701113764e+16,6.895356099275705e-54,616.9636992374932,8618173830636118.0,6.715515631435642e+16,7.878774824516677e+17,5.297416777789014e+16
373.76369923749303,-1.932733306203282e+16,-1.4223236451902016e-53,621.9636992374925,8094560725544747.0,6.194473325852555e+16,7.095788441216046e+17,4.036978350276582e+16
378.76369923749303,-1.7161314233755546e+16,-8.197542136568242e-55,626.9636992374926,7598636503168836.0,5.712347145367702e+16,6.389273689898804e+17,3.0531485808478732e+16
383.76369923749303,-1.5218453927481792e+16,2.1916119630700772e-53,631.9636992374933,7130609184682995.0,5.267348913847252e+16,5.7533329521181997e+17,2.295091710196333e+16
388.76369923749303,-1.3484916158454308e+16,-2.175341574456655e-53,636.9636992374933,6690513321085184.0,4.857669399543054e+16,5.182224735734173e+17,1.7173670605295826e+16
393.76369923749303,-1.1945308639618492e+16,6.273681693150288e-54,641.9636992374922,6278087128307175.0,4.48139510812744e+16,4.670340896757764e+17,1.2810304804013038e+16
398.76369923749303,-1.0583445312852376e+16,4.182437825026371e-54,646.9636992374922,5892723122484465.0,4.136484591315039e+16,4.2122304151466176e+17,9538221198105652.0
401.8,-9750148475904032.0,-1.117543900928436e-53,649.9999999999998,5666524450420890.0,3.937955771918354e+16,3.954559159422986e+17,7912233364108252.0
