K	Des He	K	Des He	K	Des He	K	Des He	K	Des He	K	Des He	Err Des He	err Des He	err Des He
T sample	He m-2 s-1	T sample	He m-2 s-1	T sample	He m-2 s-1	T Sample	He m-2 s-1	T sample	He m-2 s-1	T sample	He m-2 s-1	Col(J)*1/(2.24787E-8*3.04E-5*0.06)	He m-2 s-1	He m-2 s-1
		1052.44578697506	2.5838612674528E16	1098.98677091172	493585935709489	1099.81552733211	-13269744008255.9	1105.98223712561	-650873391160637	1118.3249029255	-476963422492245		1.45862350711298E15	388195184303822
		1053.99964157337	2.26698696000867E16	1100.46760093612	179916387484897	1101.45544616997	-782738319941740	1107.63734966849	-507604441843409	1119.74033993681	-1.12248622389128E15		1.36741139207315E15	385632811850430
		1055.67612485473	2.15464350707561E16	1102.15470725961	258429801169410	1103.14345421457	472127353338311	1109.24740924314	-876518839804312	1121.4033321816	39257409156519.7		1.31266297469562E15	458454542290668
		1057.18802006064	2.38248564425949E16	1103.63803392364	-60117659158952	1104.62761735697	-1.0570767589063E15	1111.06552024759	127704172210612	1123.11614634581	-418465776247364		1.42909782983503E15	359004610228866
		1058.86611127937	2.53584194847982E16	1105.28143311066	647648758379935	1106.11308728868	-411951550895382	1112.47288193493	-599731612612859	1124.79372448593	-1.29812835862736E15		1.44496568287361E15	403227621031511
		1060.25486090319	2.50481317517764E16	1107.05739497281	503243931390181	1107.63734966849	395364960714827	1113.91929134552	-954012274262452	1126.17000045094	456280601454399		1.46337363113104E15	388195184303822
		1062.25410640441	2.60221994270671E16	1108.37664059606	848092517174557	1109.24740924314	451483734493370	1115.49901374981	-2.44484130332595E15	1128.01425198136	-894100498939418		1.47148102630708E15	449721274994758
		1063.55886518266	2.6754321510621E16	1110.27801505448	1.38025175650969E15	1110.94361584918	-225305237617415	1117.240874637	-196750704849642	1129.73799240756	-839640926299226		1.48355904854505E15	377841446843306
		1065.31673722513	2.52518720594378E16	1113.26163824058	-70966694266266.6	1112.43533359527	17393674130335.2	1119.27777589676	-2.57536488956384E15	1131.25473867732	-294954167952455		1.4848949867253E15	398279855479428
		1066.90782538772	2.58781434503399E16	1114.75592689501	176324820676721	1114.25764093262	-39900460801642.6	1120.74162366878	-1.20530104614842E15	1133.10864672521	132662699903833		1.44839221289934E15	449721274994758
		1068.53573717736	2.725268770935E16	1116.65684311735	-1.01049216535674E15	1115.91307358538	56460361684070.8	1122.49127570972	962298849851142	1134.7170916371	-2.0152570294564E15		1.52312756622039E15	456286896377638
		1070.08954554556	2.81745605737406E16	1118.24003063741	35313560973419	1117.28798610132	-461797193203117	1123.87404808845	22671312131402.1	1136.49160521791	-609617791220095		1.51136578737322E15	462759374220516
		1071.83752925371	2.68594229473422E16	1120.03307785324	279678328654144	1119.07015372706	-804448460056715	1125.37248812367	-541359569980306	1138.35627186615	-538087513364920		1.47551801887602E15	458454542290668
		1073.18783871194	3.01085465250518E16	1121.48843723238	37714088354973.4	1120.74162366878	-321513829496151	1127.13924023491	-1.13221381589821E15	1139.5020454694	126109085098326		1.57999681839244E15	436293722091961
		1075.10242612854	2.67998062218425E16	1123.16349963476	41107655641426	1122.61432804879	-810502459462853	1128.64244954266	198824154304773	1141.50844933207	-524291628404478		1.52637864263278E15	462759374220516
		1076.45294327957	2.76733889077955E16	1124.70836010226	-342314864433064	1123.91195719525	143152867558326	1130.32914385273	-1.77248179336235E15	1142.90999173129	554527498879228		1.51595065619873E15	511599737503039
		1078.53453976821	2.80913734518666E16	1126.37897450773	848363680145051	1125.37248812367	683402965338188	1132.00923910694	-29255097626250.7	1144.87617332301	-130018599349966		1.53479921250912E15	505752691332583
		1079.83926394665	2.9529329416836E16	1128.22360709458	284457240997052	1127.34841304594	535867456486463	1133.95081337632	-1.07375774557705E15	1146.545850536	14681353635867.1		1.55724367606804E15	361755643641656
		1081.51448528497	2.83897966261733E16	1129.69986597117	-580416374953564	1128.72814367166	78584529045334.5	1135.68544453668	-564645388477060	1148.21904123775	-296704468654913		1.55278073721529E15	491839339625338
		1083.06981771867	3.13442954642049E16	1131.29292679536	677089565446203	1130.53899424836	-283579112372276	1136.70286346315	1.42247433606528E15	1149.85677756253	-347122986968097		1.6354953820849E15	372556690814465
		1084.49596149352	3.15852117989092E16	1132.85997156866	518049830911124	1132.14301098595	381057744053724	1138.99155447992	-182985627436818	1151.53711232166	-909722276177145		1.61720749398176E15	532489889447937
		1086.33025379145	2.82506197129397E16	1134.58294637162	298525157523310	1133.99868692446	-989614224818361	1140.56253096643	-1.03237436761908E15	1153.13294711923	-1.03330947604688E15		1.55660689678316E15	483709203798163
		1087.85021769106	3.05417236562482E16	1136.45320004115	1.34286633898832E15	1135.85813190883	529878180091220	1142.18476050032	345006343951992	1154.73216968067	-547157662945352		1.59809016542231E15	464896842288666
		1089.85313553425	3.3059161569782E16	1138.18309393168	1.1740707802457E15	1137.46188998844	-577386535177278	1144.02325612582	-211705093621792	1156.07896060263	785312893734401		1.67739191386261E15	449721274994758
		1091.36544144756	3.65697412362536E16	1139.46350723331	1.73549866343747E15	1139.03970103567	71397833060402.7	1145.81736566118	394968081935866	1158.1679077979	76377234986356		1.74460670509106E15	473350204535721
		1092.96211465968	3.37131833850639E16	1141.72094513725	1.66572472040139E15	1140.56253096643	-104185670388001	1147.40145833137	-486121934156364	1159.72866332093	-674020676643735		1.65298135969838E15	491839339625338
		1094.43896413623	3.56028340108424E16	1143.17123110033	212574904736094	1142.18476050032	629962159665657	1149.0764730179	-369678925027604	1161.35226235637	348703455020721		1.74460670509106E15	507709188740129
		1096.15842681809	3.51120635299812E16	1144.7016399469	1.74129392933949E15	1144.02325612582	210483777177679	1150.62810244555	-519087278318851	1162.7511081909	71462023882225.4		1.71017029064014E15	473350204535721
		1097.72100086066	3.56734586899031E16	1146.67218902233	1.33348184874615E15	1145.94358875893	221480411698483	1152.27097478647	-1.92211388951448E15	1164.50105472097	-898441932417522		1.71653535178838E15	519293398357050
		1099.03332126748	3.67499613679832E16	1148.30668993378	68619440286386.2	1147.4890158776	-105318366966794	1154.12347381293	896689848720658	1166.26532905243	312080821667978		1.7485801109002E15	436293722091961
		1100.80303819517	3.42153457156423E16	1149.50554328815	1.19247058904285E15	1149.03747838	145916164813621	1155.59698051337	-181958183956530	1167.93400633331	-860254499790017		1.68858446871065E15	530624770269225
		1102.48112029171	3.93390520662204E16	1151.36109055053	150528763725379	1151.01894209161	245935421377162	1157.07342466871	-119174784351509	1169.57660412392	-398492247207337		1.80768165659297E15	524989657231684
		1104.25412241514	3.50532671200157E16	1153.09374520057	7587310366756.5	1152.65286395611	-360123099080023	1158.98737975168	70434329951535.8	1171.38394584333	-1.24644939448694E15		1.73148703085108E15	536200665279608
		1105.44959874978	4.19983870015314E16	1155.03670411377	1.1299762567261E15	1154.04496852253	-28402291438468.4	1160.43111322063	-2.06184271714E15	1173.07507861009	-231043124552243		1.85371356810281E15	595757972536329
		1107.34734530007	3.84408731810298E16	1156.38404930358	867038165614736	1155.59698051337	848423741501533	1162.13567515566	-123502113635365	1175.47799618299	-1.19119125664445E15		1.78060496182429E15	623406581644555
		1108.91964098294	3.79759544829288E16	1157.95085292481	2.61330972757826E15	1157.59581137384	343581897197578	1163.4465923755	-826550914322253	1177.04746622121	41284089056228.2		1.75424079294886E15	583992904968490
		1110.48422433302	4.20772493051671E16	1159.68910901835	1.4738108314194E15	1159.29368494817	830175687984902	1165.37765504644	-1.23692498878293E15	1178.79330163502	-772526679922875		1.85531735807961E15	571985895163922
		1112.26637887616	4.36400809713827E16	1161.48111942143	1.77524599948022E15	1160.64891282978	-1.15511102751542E15	1166.79447805729	579465235745180	1180.2685591801	-408321675841492		1.88920723421653E15	679706319711006
		1113.71256511201	4.63248324214655E16	1163.09876517434	1.40450605087553E15	1162.13567515566	-433158703870121	1168.95516556671	-967459782511673	1182.11457721089	-636782992368180		1.94607704968921E15	566762170264959
		1115.41433640971	3.77445325077119E16	1164.72010263856	689384336510656	1163.71503279482	744879853775550	1170.49976654988	646499666092249	1183.74035055371	-1.16035799117296E15		1.77111428933204E15	706876620305304
		1117.11839334559	4.2837509163426E16	1166.26532905243	1.79860174895581E15	1165.77647086131	365644246143676	1172.41020966284	-293127871627491	1185.68819117471	384301742020793		1.85691976289083E15	594091513404786
		1118.86256828389	4.62539451262949E16	1168.29424441472	2.38100348295978E15	1167.32402749031	254693078070227	1174.40674938329	279397342821509	1187.27105007783	-310000180415941		1.93021967183939E15	566762170264959
		1120.27865737414	4.86738247977533E16	1169.79724845889	3.17023103263162E15	1168.99524159582	274226784921561	1175.88267610466	325110626445603	1189.08452050003	956618562862915		1.99438413934325E15	704065966548754
		1121.98974308	4.91893675838998E16	1171.74598216962	2.05170598728496E15	1170.90152596288	-426951021559141	1178.07209588786	-492566532297616	1190.7786628907	208661594432921		2.0107216784322E15	654440583137941
		1123.4571362349	4.81947087827191E16	1173.47834258225	1.80632720851315E15	1172.09814426802	662064914043793	1179.46440256704	-81009840890762.5	1192.88145625069	-680757805728726		2.00430157563279E15	594091513404786
		1125.21116121173	5.2462829350296E16	1175.47799618299	2.93212952211113E15	1174.62894596215	514530857489933	1180.94111403551	-362119244601535	1194.52253601136	707808740144384		2.08146478641953E15	689840945321559
		1126.96813096017	5.25105815170807E16	1176.68262286043	1.87701733411347E15	1176.51040338607	-43968746104425.9	1183.01389743526	154309980654108	1196.40726155968	-1.2840178018952E15		2.07095950593012E15	505752691332583
		1128.35685598443	5.35139166649939E16	1178.61038861303	3.10818254915288E15	1177.75744205643	-752464146889716	1184.69307315272	-329232775363125	1198.16115579179	-888106369139316		2.09617832229889E15	716627103256158
		1130.29099414562	5.32685051629523E16	1180.40097965495	3.76375530718143E15	1179.50509657729	-460987566402130	1186.54083554174	-959110318111194	1199.82510324698	-345857573270324		2.07812795763818E15	698410726641706
		1131.55073676543	5.6842986629373E16	1181.75722241562	3.38179616073807E15	1181.34904612633	-665838542473154	1188.1771861386	728020388431548	1201.57695774058	-396275098009402		2.19053920513685E15	747769765746461
		1133.57748541656	5.87194668924714E16	1183.96560574693	3.0422736783635E15	1182.78895618319	121967046870908	1190.00338539491	107893517126483	1203.34361114116	-746685210704449		2.21260501462666E15	728971827295398
		1135.01419827611	5.67394709977188E16	1185.37000616427	3.09005741702827E15	1184.86737055461	181742802429413	1191.68943386404	858465099745361	1204.63978058545	-260533397602920		2.1521858246436E15	698410726641706
		1136.66444912158	6.17392783808612E16	1187.40483570098	4.2592731483498E15	1186.36611096689	-396269175728959	1193.56649982612	326143222690427	1206.83688813804	37820786651673		2.23755664532712E15	726246689430234
		1138.56798081183	6.37738029961218E16	1189.29090009142	4.01877228168176E15	1188.4039073412	939081321114367	1195.44864545773	1.94010267129435E15	1208.42537596526	597141281309754		2.30349037500483E15	728971827295398
		1140.13817787894	6.71819465084143E16	1190.68558354654	6.84842929312664E15	1190.23070975037	937883175375745	1197.09577121069	-558017783579947	1210.34661117917	636966124064530		2.33427334875171E15	858845050783504
		1141.93349508861	7.02603443138816E16	1192.65325851789	5.73478098864973E15	1191.82408138947	26954422283995	1198.85137803329	-41588558324303.9	1212.50710744099	-876825031805587		2.3987890153175E15	865743515425541
		1143.63586199198	6.61418706014465E16	1194.57453209139	6.12548429067757E15	1193.60803932918	1.39523009967884E15	1200.74770264461	538253524280351	1214.19282468855	-1.17113816173317E15		2.33299883413376E15	870312114511461
		1145.26416043813	7.10982645668654E16	1196.31342608577	4.61672510579529E15	1195.62568234323	170895493919856	1202.55439399716	-262350942099672	1216.03198123035	875946518148905		2.42918063759008E15	811357750696303
		1146.97353889411	7.4001057536597E16	1197.8789858558	6.51323636055493E15	1197.09577121069	-696131324089031	1204.22855121971	619921690938730	1217.92896843735	-1.14270854046142E15		2.47246475666096E15	828288052062257
		1149.0764730179	7.27327478663948E16	1199.86701376172	5.59617025632798E15	1199.03973702183	-1.0387818647937E15	1206.13902231913	7111687789321.39	1219.40025187845	-1.20775980151181E15		2.44504583927212E15	858845050783504
		1150.07149933585	7.14161468663652E16	1201.57695774058	7.06147525234836E15	1200.93656266106	-149759599296405	1207.76839301342	1.15766691015281E15	1221.39109454586	-1.27525001861408E15		2.41813606119162E15	925518748441033
		1151.79143777995	7.94617237184914E16	1203.61740649202	7.61948859706749E15	1202.82789212299	181959756047285	1209.68796210225	-813639037514308	1223.44051849449	308433011409834		2.53424630163051E15	907125542314130
		1153.43683122485	8.59546599965978E16	1205.11456246023	6.96777856881761E15	1204.50267849607	355146968018445	1211.65496050255	85703711505022	1225.20247567683	801902686241125		2.64676367784971E15	921223974694439
		1155.21358781135	8.20800807379615E16	1206.74168605361	7.7940770792441E15	1206.41386093812	829545252397412	1212.74161113911	-49068329092646.7	1227.01119064366	-1.27284836156256E15		2.59111581019765E15	914744006979967
		1156.60064051054	8.59857724362283E16	1208.79650646393	9.06133884385141E15	1207.90609995538	869810085689768	1214.8552901817	369802654087594	1228.8342376352	35232634598346.4		2.65611160437768E15	944603617108264
		1158.73057831426	8.75486029510543E16	1210.7186795223	9.38521240758957E15	1209.59239897132	1.78687889348587E15	1216.59954428401	244789014079733	1230.90012218194	-698092584668549		2.67989371608919E15	998682270358040
		1160.03528264866	8.7690497670052E16	1212.4538209516	1.06290613653328E16	1211.70819233467	-303284384543373	1218.83076215307	-809469458078605	1232.87206475602	-755825983989177		2.66282179175549E15	1.03284341555862E15
		1161.82815765381	9.55492504886038E16	1214.48125006549	1.00017420688358E16	1213.25349916502	-69122545126153.1	1220.38971258319	1.1386243932513E15	1234.45445595513	-562347903539749		2.79009181461848E15	1.04619559291603E15
		1163.40683206634	9.66242897930527E16	1215.94634579473	1.01500107968382E16	1214.62015879739	197964474842582	1222.38284995405	-474152438406447	1236.23600026478	-1.18348213799404E15		2.8056830002346E15	1.05186607126715E15
		1165.15840269797	9.96568363761343E16	1217.83240571156	1.27260163788871E16	1216.83525270552	1.53453372356292E15	1224.33728214281	-47967163452818.5	1238.45858446057	-1.90705053947929E15		2.86720005458688E15	1.06497977889587E15
		1166.3950833288	1.07609734049679E17	1219.58300002133	1.07865398977099E16	1218.68039544335	1.08578859460125E15	1225.91687636422	1.22454101426946E15	1240.30103597072	618070520146368		2.97779121823407E15	1.06497977889587E15
		1168.64465467779	9.7363139361277E16	1221.62815069755	1.07918869723059E16	1220.68031614666	-134887577079901	1227.78122221102	1.4970746343366E15	1241.99226210316	-756700140766299		2.82048509844101E15	1.0907343052299E15
		1170.09824036183	1.1363287486897E17	1223.34333302944	1.26049882725591E16	1222.63096458799	22446420554006.6	1229.41007836915	-1.90589851578706E15	1244.27981354652	-1.03394157190479E15		3.04592966044536E15	1.19980773575289E15
		1172.00757111135	1.16982484587407E17	1224.81303680775	1.21157150598328E16	1224.57512828803	106611736631363	1231.52071538504	-121212143551178	1245.77743874495	-889243606067174		3.10683816984912E15	1.15946647075457E15
		1174.27548523738	1.19759915216072E17	1227.06539777058	1.27405569716076E16	1226.15513264432	584669907386021	1233.43927573732	802520165987002	1247.82793044785	231036780524472		3.13036311690291E15	1.10158765021103E15
		1175.88267610466	1.2427583256713E17	1228.87768550713	1.33068639381371E16	1228.11762804099	-1.16769868360608E15	1235.41592072569	692140262290452	1249.62685124463	1.47326695685858E15		3.19338741580299E15	1.14656877843805E15
		1177.55451650447	1.26053293517302E17	1231.08517194457	1.3552690908215E16	1229.88839044175	-128680620917853	1237.05666513188	-293827440415104	1251.96903596697	-138083434661041		3.20361620052437E15	1.15518324048568E15
		1179.14910627355	1.27570271658352E17	1232.67579299205	1.74842694351355E16	1231.85838843574	-760348179919831	1239.1820819081	668928165953238	1253.52819037081	-1.3201775610489E15		3.23012083625195E15	1.30432852233847E15
		1180.49267043443	1.32263258370167E17	1234.5527493239	1.53628456612537E16	1233.53747740347	1.56399899596289E15	1241.06950824889	543911949563109	1255.71923965191	-395013658608054		3.30896023811881E15	1.22677307421779E15
		1182.74806574243	1.3366658000781E17	1236.19224780937	1.44574865460758E16	1235.13176523426	1.69694415922688E15	1243.15757543631	-493271253849765	1257.33587650204	644782171845492		3.29394536694233E15	1.16288169603279E15
		1184.3241195635	1.36558154931093E17	1238.45858446057	1.81895561254842E16	1237.49458831411	9207903609734.66	1244.90731693748	-408537249777778	1259.14157146423	1.05044942880892E15		3.35773776316388E15	1.27744810080502E15
		1186.08869891503	1.46751476482509E17	1240.15836961453	1.69310350027593E16	1239.47817948849	1.9469812714176E15	1247.04491901242	-467701652767009	1261.04768101049	721990914154945		3.47098094883424E15	1.28672750679484E15
		1187.77545533256	1.4957622285858E17	1241.70658040252	1.66632178283102E16	1240.98166009146	486067928625771	1248.60025660674	2.19500632176522E15	1263.09838613611	183781185464748		3.48921341018213E15	1.2688823662181E15
		1189.59026056527	1.44529483624188E17	1243.982666793	1.84650987594907E16	1242.95962386408	1.47630614412736E15	1250.31155316097	1.01880004701263E15	1264.71695506158	-361743424232892		3.42989260251775E15	1.29517522663675E15
		1191.2338982622	1.57213953735609E17	1245.77743874495	2.08801332421151E16	1245.10552968068	1.95070515465526E15	1252.4001880728	423065312608684	1266.72347525802	1.03413998979587E15		3.57704315687281E15	1.36014174252588E15
		1193.28617307693	1.67974575313304E17	1247.82793044785	1.95064933937412E16	1247.00081639301	1.25440453412939E15	1254.01493800739	393165805859805	1268.62987380164	2.34222098595677E15		3.70368144859945E15	1.4053128473208E15
		1195.26124342493	1.70705177985773E17	1249.52747898987	1.95601306269305E16	1248.89824206374	648346013672210	1256.30601083525	877891178823210	1270.19220926266	250397245789899		3.72716323767937E15	1.42353711680136E15
		1196.86619314425	1.74048446418475E17	1251.42744986868	2.15083489212242E16	1250.69818207145	1.61419539480388E15	1258.35494784553	-1.0129292191317E15	1272.38506629109	1.02190890411019E15		3.76342852588258E15	1.45112761139449E15
		1198.62122931068	1.82706689030835E17	1253.62774487266	2.16975921108983E16	1252.74295620394	1.48251382643834E15	1259.92832081179	3.4229049578855E15	1274.00097086612	1.51537758536738E15		3.85169774486898E15	1.41235001124189E15
		1200.23383570753	1.86589942333424E17	1255.37608503903	2.05463850544563E16	1254.70096178461	1.49351118710808E15	1261.97876273267	922342970577056	1276.29004477736	1.01863110313333E15		3.89953404447217E15	1.47820322222347E15
		1202.03923585406	1.8710548627096E17	1257.28049981697	1.77991239864268E16	1256.36137210861	1.59474992169756E15	1263.49747884437	1.56072257480922E15	1277.56055851786	1.58526945952118E15		3.90791496028902E15	1.29517522663675E15
		1204.22855121971	1.85384018566318E17	1259.04185128564	2.17502141617625E16	1258.55436068452	759430984661045	1265.40429335464	2.02837267902716E15	1279.80081281929	325131720195319		3.90715380171138E15	1.40248809502286E15
		1205.43125394827	1.91229655908254E17	1261.09201587328	2.27833361453888E16	1260.21645415142	2.58013300968057E15	1267.25554092129	-389264802517195	1281.65205555299	2.16002622998929E15		3.94754411207641E15	1.47013289865227E15
		1207.81076169034	1.89113076171816E17	1262.95427128183	2.22925983877974E16	1262.46650771853	1.94480774274969E15	1269.21719462147	963726348535025	1283.48942351337	1.32182689406544E15		3.932698465414E15	1.42909782983503E15
		1209.40130868765	1.86919915518129E17	1264.51740362914	2.28876838645051E16	1263.98526669027	2.34969650579887E15	1271.41064145558	-983190038613245	1285.57591733193	-257818062353783		3.90994399207697E15	1.48889560911703E15
		1211.09092799339	1.82138045759581E17	1266.42417609824	2.15286777524426E16	1265.69252718213	2.33630430594975E15	1273.17100972472	1.24050842296194E15	1287.50448071005	879536010175164		3.8527271977124E15	1.47820322222347E15
		1212.78425572317	1.7873516060138E17	1268.18657176653	2.08511159612768E16	1267.45505730367	615642143632161	1275.02970939597	-152767516790686	1289.14461245669	526689922150550		3.8372564062794E15	1.47820322222347E15
		1214.52398863696	1.89552854902078E17	1270.39161644668	2.23100808427963E16	1269.31692161778	1.06931002771904E15	1277.07455969256	2.70505951827462E15	1291.11894376918	193351508244593		3.92310711927565E15	1.48355904854505E15
		1216.26752532792	1.67728048044168E17	1272.05291114814	2.24222541924648E16	1271.6542764327	918116810938416	1278.67559000391	970332307640346	1293.18530026624	1.65508673567425E15		3.69430061429284E15	1.55405717042484E15
		1218.44415956584	1.64928073973382E17	1273.95671347833	2.25656450083635E16	1273.3702258337	1.78640649769682E15	1280.33001232482	-1.26193936119621E15	1294.67099844596	-322107063628131		3.66979822259108E15	1.39753104004662E15
		1220.10996552653	1.58473568154451E17	1276.00267234638	2.48489758641861E16	1275.41674038181	2.28519506874357E15	1282.47759447357	3.82265712562243E15	1296.33645905052	1.25182014218824E15		3.61289445825113E15	1.53350674978514E15
		1221.90839138949	1.50023508493868E17	1277.75933489739	2.26299938482289E16	1277.07455969256	2.32058271608109E15	1284.17076266092	2.37329034944098E15	1298.38403762141	-610740735527331		3.48608649216334E15	1.46540468503164E15
		1223.86177777067	1.46371850969764E17	1279.75670344844	2.36221425414176E16	1279.01766321172	665773093313326	1286.2996261877	2.03608753291911E15	1300.23022983481	1.83389378081201E15		3.45466165077461E15	1.56992502288297E15
		1225.72198493379	1.39689546655587E17	1281.55295165992	2.29767749701366E16	1281.06832656384	924325219398329	1288.04063013031	2.24276933958536E15	1301.97283171962	995693451314058		3.37158659337176E15	1.48289062812431E15
		1227.78122221102	1.34398910664616E17	1283.8301495648	2.240164933315E16	1283.00562302901	3.34135272525268E15	1290.15972734373	571457562682364	1304.17529209136	-364443473287300		3.3071620529096E15	1.51202161981345E15
		1229.4535517362	1.31966732317844E17	1285.52106746117	2.29596615066351E16	1284.51126042281	2.19872459952971E15	1291.98979056462	463511462273163	1305.85846791803	-463640119064079		3.28912613192998E15	1.50083349329169E15
		1231.37914347065	1.19965552645717E17	1287.21985116801	2.62249172401806E16	1286.63934725188	1.70973524341408E15	1294.1400454581	2.23112771852811E15	1307.71232214394	2.73950972941152E15		3.12846227888719E15	1.56169386098588E15
		1233.11200181535	1.20876205160879E17	1289.19922391479	2.28123113036649E16	1288.13906789416	3.90359827052095E15	1295.62330660205	545182205313811	1309.05410376968	1.76228791138201E15		3.15654060540489E15	1.47013289865227E15
		1234.93508447386	1.14506087221343E17	1290.92284806709	2.42317639259098E16	1290.44326887175	2.81706613399134E15	1297.52290843817	2.92985434269568E15	1311.22215520609	3.15817231898488E15		3.05665193786176E15	1.52442882879538E15
		1236.71738677247	1.12561698933559E17	1292.94637974644	2.59409633558847E16	1291.93539615525	3.48658162867004E15	1299.03962600525	690265805703469	1312.81694196744	871231101093092		3.0436503819581E15	1.56929338937405E15
		1238.69970315084	1.06482301101239E17	1294.75763832782	2.61399635410004E16	1293.66286223865	4.45242955750385E15	1301.12913671925	572563881086728	1314.72033043341	935444510792612		2.93857938145184E15	1.58438309600844E15
		1240.64130374776	1.00541440578225E17	1296.81136476912	2.42897563650242E16	1295.76385027222	3.73173937645913E15	1302.58051655116	2.98406453503933E15	1316.43641153709	453332758443985		2.8785881480122E15	1.54381615495263E15
		1242.47585899231	9.6956611601332E16	1298.28723580472	2.51209222464484E16	1297.52290843817	3.38908447886087E15	1304.55706054332	3.34684468179075E15	1318.08951792259	1.03704678791734E15		2.82329574696947E15	1.56549823656465E15
		1244.42290536166	9.41732235830885E16	1300.23022983481	2.36512004132044E16	1299.60849726	5.10369917711272E15	1306.60753631352	2.05844900503372E15	1320.18103119983	2.94754893531975E15		2.76868961812994E15	1.48222190627378E15
		1246.75827273723	8.68158173851397E16	1301.97283171962	2.14629387023948E16	1301.31083282695	4.67568372229421E15	1308.36294781071	2.27245025623788E15	1321.71588485219	3.23858426427047E15		2.67767311602598E15	1.44839221289934E15
		1247.97133708832	8.60601774284334E16	1304.03733663829	2.4757461908563E16	1303.00642062705	3.48305554520974E15	1310.02540971637	1.12307507443829E15	1323.45500731427	2.19551063284007E15		2.66170460194682E15	1.66135699748261E15
		1249.96917244252	8.14329386349648E16	1305.76340161003	2.46325687299883E16	1305.10781548081	4.86840391496777E15	1311.99997783102	2.51750529093215E15	1325.2260345151	-398739047589238		2.60523435738007E15	1.50873960678384E15
		1251.77007050165	7.85763819351647E16	1307.48114424851	2.26038264573122E16	1307.11303046059	4.15503060207871E15	1313.68290751404	2.12420648521693E15	1326.30297012297	4.32144047158476E15		2.54478700030772E15	1.55022471780798E15
		1253.91536853592	6.54079075340976E16	1309.43045758203	2.51373953752922E16	1308.41536070623	5.31721449308927E15	1315.44705794061	4.45278263340544E15	1328.11993123097	2.17351974865042E15		2.32491068318556E15	1.59062822505053E15
		1255.53105328549	5.82861044907609E16	1310.9935909078	2.77865708101316E16	1310.48386943803	5.10016873675882E15	1317.1072134707	5.54724701934011E15	1329.50848902846	1.85481606462988E15		2.18963383654884E15	1.60118904396843E15
		1255.71923965191	4.80951191517321E16	1312.86856628457	2.79914244897718E16	1312.22773082959	5.96114155536156E15	1318.80576615544	1.51746474026427E15	1331.6587383896	2.50437793320771E15		1.99934900672044E15	1.6451658012119E15
		1255.86315461493	4.6265850740986E16	1314.94574161044	2.23301010734181E16	1314.17646450315	4.1465795850464E15	1320.96988474189	1.04368038483684E15	1333.13088850382	356457210273371		1.95370376885601E15	1.60056974824077E15
		1256.36137210861	4.18825075527059E16	1316.47712131722	2.32622514477304E16	1315.98813980613	5.57217072966054E15	1322.36996942391	2.78690708057294E15	1334.82124440987	3.47669149515183E15		1.88131906935026E15	1.51595065619873E15
		1256.79322130515	3.89318071493031E16	1318.3117062251	2.4026601645673E16	1317.5533274396	4.25393631590398E15	1324.27918078345	-167295579621593	1336.25386741055	1.01902335362809E15		1.80987411544194E15	1.56929338937405E15
		1256.84859051126	3.42982270700995E16	1320.22104769067	2.51963063394389E16	1319.11774852305	6.7197422166471E15	1326.00292219243	6.20994761469613E15	1337.5522784331	4.66850116602455E15		1.69561538518113E15	1.58438309600844E15
		1256.64926549593	2.96251359028555E16	1321.97382481349	2.42743623231082E16	1321.05955575102	4.69908845994765E15	1327.06504978975	5.02642704817015E15	1339.28595367277	1.75718719885018E15		1.61904557848561E15	1.57559832995062E15
		1256.84859051126	2.66905326093951E16	1323.19912761157	2.36587511868942E16	1322.54796102064	5.63201048208101E15	1328.88244467228	5.44530060773266E15	1340.57769514847	1.4287276906221E15		1.49155672939785E15	1.51856436616739E15
		1256.01814733673	2.17106092569269E16	1324.97275805101	2.30070435011124E16	1324.15188359256	5.91982862849077E15	1330.66772839151	4.17395185951614E15	1342.37013524533	2.68071170401554E15		1.31039519936305E15	1.52702802732186E15
		1253.87111665623	1.694337438608E16	1326.80500862871	2.53176918359502E16	1326.00292219243	6.80885670317952E15	1332.19777371149	5.15378531101221E15	1343.61394213292	3.84001538743735E15		1.2291951359523E15	1.66731383623315E15
		1252.11274424605	1.50399617113567E16	1328.46355549524	2.51425444503665E16	1327.44949259185	5.1247788816402E15	1333.85573808808	4.67024513137725E15	1345.01425182596	5.3188223136561E15		1.14397179032784E15	1.63185420046492E15
		1249.08588718354	1.24273006167451E16	1329.83935346239	2.69619870363546E16	1328.92046528514	6.875970659181E15	1335.49938217124	6.38176539843884E15	1346.456809436	3.56845142717903E15		1.00856067370168E15	1.61904557848561E15
		1245.67828654809	9.11368355282177E15	1331.33235157846	2.6767339714696E16	1330.83654201356	6.29673992914562E15	1337.00293469544	7.49086352068482E15	1347.58865908881	3.79607389878074E15		878249978908324	1.60675196417917E15
		1241.80546343769	6.03908418198317E15	1333.21369039337	2.32147377008021E16	1332.60515332115	5.92969837562424E15	1338.36178930882	4.48788173945258E15	1348.87263339267	3.97979516144852E15		682617280866151	1.54766447705528E15
		1237.25371048579	3.93372594616371E15	1334.86658375783	2.61990256971705E16	1334.18456384012	7.93698053861296E15	1339.93420655188	5.37747381702891E15	1350.18508857522	6.06102423248288E15		728971827295398	1.65777262006536E15
